customer_class,year,ownership,coverage_rule,coverage_threshold_pct,published_price_count,included_utility_count,minority_coverage_count,excluded_minority_coverage_count,median_price_cents_kwh,minimum_price_cents_kwh,maximum_price_cents_kwh,included_panel_ids,excluded_panel_ids,status,calculation_note,source_data
industrial,2017,COOP,all_published,,9,9,1,0,11.542337,3.5510772,14.900964,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2018,MTC,all_published,,11,11,5,0,13.061717,6.4363868,17.479273,DOM_RI_RIE;MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2018,DOM,all_published,,7,7,5,0,16.230486,7.7805565,19.04423,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2018,COOP,all_published,,9,9,1,0,11.558463,3.9212866,15.379502,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2019,MTC,all_published,,11,11,5,0,10.879224,5.0022881,19.310911,DOM_RI_RIE;MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2019,DOM,all_published,,7,7,5,0,14.196139,5.4483893,19.981673,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2019,COOP,all_published,,9,9,1,0,11.67094,3.7314525,14.602853,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2020,MTC,all_published,,11,11,5,0,10.916897,4.9481663,19.436159,DOM_RI_RIE;MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2020,DOM,all_published,,7,7,5,0,12.593904,4.3207275,22.572075,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2020,COOP,all_published,,9,9,1,0,11.346924,4.0941174,15.580847,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2021,MTC,all_published,,11,11,5,0,12.759757,6.5912694,19.329305,DOM_RI_RIE;MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2021,DOM,all_published,,7,7,5,0,16.257555,5.7701692,21.00189,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2021,COOP,all_published,,9,9,1,0,11.479517,4.6201568,18.554659,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2022,MTC,all_published,,10,10,5,0,16.55423,9.2165043,23.954389,MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2022,DOM,all_published,,8,8,5,0,22.095760499999997,7.7962239,32.291628,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU;DOM_RI_RIE,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2022,COOP,all_published,,9,9,1,0,13.403149,4.2136663,20.411147,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2023,MTC,all_published,,10,10,6,0,14.9189805,6.7760342,27.589186,MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2023,DOM,all_published,,8,8,5,0,24.4109815,6.0745423,33.453844,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU;DOM_RI_RIE,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2023,COOP,all_published,,9,9,1,0,14.77205,3.6314048,20.656368,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2024,MTC,all_published,,10,10,6,0,15.9857245,5.9980794,23.886447,MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2024,DOM,all_published,,8,8,4,0,20.476667,9.3232163,30.954324,DOM_CT_CLP;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FIRSTENERGY;DOM_NY_ORU;DOM_RI_RIE,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2024,COOP,all_published,,9,9,1,0,14.259497,4.9509571,19.09677,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2013,MTC,majority_coverage,50.0,8,5,3,3,12.190155,10.458238,13.36131,DOM_RI_RIE;MTC_MA_MECO;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2013,DOM,majority_coverage,50.0,8,2,6,6,17.5281358,8.0287816,27.02749,DOM_NH_PSNH;DOM_NY_ORU,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;MTC_CT_UI,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2013,COOP,majority_coverage,50.0,10,10,0,0,10.914818,3.5197303,12.964968,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2014,MTC,majority_coverage,50.0,8,5,3,3,14.073079,9.7264459,15.619041,DOM_RI_RIE;MTC_MA_MECO;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2014,DOM,majority_coverage,50.0,8,3,5,5,14.653792,14.222121,24.979932,DOM_CT_CLP;DOM_MA_NSTAR;DOM_NH_PSNH,DOM_MA_FITCHBURG;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU;MTC_CT_UI,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2014,COOP,majority_coverage,50.0,10,10,0,0,11.3145965,3.9085473,27.197496,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2015,MTC,majority_coverage,50.0,10,6,4,4,13.531582499999999,9.1608412,18.076174,DOM_RI_RIE;MTC_MA_MECO;MTC_ME_CMP;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_ME_VERSANT;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2015,DOM,majority_coverage,50.0,8,2,6,6,20.138894,15.726143,24.551645,DOM_CT_CLP;DOM_NH_PSNH,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU;MTC_CT_UI,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2015,COOP,majority_coverage,50.0,10,9,1,1,11.479744,3.5172037,15.892936,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,COOP_NH_NHEC,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2016,MTC,majority_coverage,50.0,11,6,5,5,10.297445549999999,8.6116762,15.187268,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2016,DOM,majority_coverage,50.0,7,2,5,5,26.104354,14.42464,37.784068,DOM_CT_CLP;DOM_NH_PSNH,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2016,COOP,majority_coverage,50.0,10,9,1,1,11.545748,3.5975032,15.482788,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,COOP_NH_NHEC,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2017,MTC,majority_coverage,50.0,11,6,5,5,10.1838671,9.1984943,15.584041,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2017,DOM,majority_coverage,50.0,7,2,5,5,24.849701,14.725691,34.973711,DOM_CT_CLP;DOM_NH_PSNH,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2017,COOP,majority_coverage,50.0,9,8,1,1,11.209811,3.5510772,14.900964,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,COOP_NH_NHEC,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2018,MTC,majority_coverage,50.0,11,6,5,5,13.360914999999999,10.340887,17.479273,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2018,DOM,majority_coverage,50.0,7,2,5,5,14.040885,11.628088,16.453682,DOM_CT_CLP;DOM_NH_PSNH,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2018,COOP,majority_coverage,50.0,9,8,1,1,11.493398,3.9212866,14.737122,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,COOP_NH_NHEC,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2019,MTC,majority_coverage,50.0,11,6,5,5,13.032666500000001,10.02075,19.310911,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2019,DOM,majority_coverage,50.0,7,2,5,5,13.623683,10.307913,16.939453,DOM_CT_CLP;DOM_NH_PSNH,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2019,COOP,majority_coverage,50.0,9,8,1,1,11.560595,3.7314525,14.602853,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,COOP_NH_NHEC,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2020,MTC,majority_coverage,50.0,11,6,5,5,12.332435499999999,9.3307436,19.436159,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2020,DOM,majority_coverage,50.0,7,2,5,5,10.821978999999999,10.074378,11.56958,DOM_CT_CLP;DOM_NH_PSNH,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2020,COOP,majority_coverage,50.0,9,8,1,1,11.2774195,4.0941174,15.580847,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,COOP_NH_NHEC,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2021,MTC,majority_coverage,50.0,11,6,5,5,12.565805000000001,11.025351,19.329305,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2021,DOM,majority_coverage,50.0,7,2,5,5,14.153213000000001,12.048871,16.257555,DOM_CT_CLP;DOM_NH_PSNH,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2021,COOP,majority_coverage,50.0,9,8,1,1,11.447227,4.6201568,18.554659,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,COOP_NH_NHEC,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2022,MTC,majority_coverage,50.0,10,5,5,5,16.465644,9.2165043,20.52789,MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2022,DOM,majority_coverage,50.0,8,3,5,5,23.107303,21.732052,23.957152,DOM_CT_CLP;DOM_NH_PSNH;DOM_RI_RIE,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2022,COOP,majority_coverage,50.0,9,8,1,1,12.810519,4.2136663,17.52558,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_TAUNTON;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,COOP_NH_NHEC,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2023,MTC,majority_coverage,50.0,10,4,6,6,14.9189805,10.588328,22.621011,MTC_ME_CMP;MTC_ME_VERSANT;MTC_NY_CENTHUD;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO;MTC_NH_LIBERTY;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2023,DOM,majority_coverage,50.0,8,3,5,5,28.00162,26.895195,29.786087,DOM_CT_CLP;DOM_NH_PSNH;DOM_RI_RIE,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
